triangle_id,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z
2778,636,228,-3.3577840777755297,640,224,-3.3361037140097003,636,224,-3.354147849370042
2779,492,136,-4.368167439053907,492,140,-4.486497552370343,496,136,-4.34380272180547
2780,496,136,-4.34380272180547,492,140,-4.486497552370343,496,140,-4.463492091003816
2781,596,264,-3.40609614254353,600,260,-3.441240019120268,596,260,-3.4476131855046708
2782,536,100,-3.1912707460689256,532,104,-3.237246921444669,536,104,-3.2013978749860623
2783,616,252,-3.4421781437374364,616,248,-3.4585250523781195,612,252,-3.4623148624365494
2784,504,124,-3.917587130866314,500,128,-4.072602547724554,504,128,-4.023639761486899
2785,496,232,-4.443025687524493,500,232,-4.402137684667657,496,228,-4.552487553190722
2786,516,112,-3.509867686154387,516,116,-3.5691631979785967,520,112,-3.4510260229364484
2787,628,240,-3.3852036309662368,632,236,-3.3705543107973743,628,236,-3.3969322179442587
2788,636,132,-4.2979919485270575,632,132,-4.27500271960362,636,136,-4.346882263583827
2789,508,244,-4.0316062666773576,512,248,-3.9132211126696212,512,244,-4.003564880984241
2790,624,120,-4.0474820646361955,620,116,-3.9539100137358227,620,120,-4.006451868148816
2791,568,100,-3.167832600249497,564,96,-3.1398699304546067,564,100,-3.151453224458291
2792,564,100,-3.151453224458291,564,96,-3.1398699304546067,560,100,-3.1399121755543615
2793,560,100,-3.1399121755543615,560,96,-3.1308547031831138,556,100,-3.1332737384090827
2794,556,100,-3.1332737384090827,556,96,-3.1267940718103575,552,100,-3.1317430428915958
2795,552,100,-3.1317430428915958,552,96,-3.127682400163097,548,100,-3.1353750101503484
2796,548,100,-3.1353750101503484,548,96,-3.1334012139367013,544,100,-3.144547717181203
2797,568,96,-3.1538944396461717,564,96,-3.1398699304546067,568,100,-3.167832600249497
2798,568,96,-3.1538944396461717,568,100,-3.167832600249497,572,100,-3.189270624068422
2799,568,96,-3.1538944396461717,572,100,-3.189270624068422,572,96,-3.173415211930418
2800,572,100,-3.189270624068422,576,100,-3.2192963658866542,572,96,-3.173415211930418
2801,576,100,-3.2192963658866542,576,96,-3.2025627236570267,572,96,-3.173415211930418
2802,648,184,-3.750684071720554,652,180,-3.8612865766655586,648,180,-3.854963954135305
2803,648,180,-3.854963954135305,652,180,-3.8612865766655586,648,176,-3.961440425918839
2804,648,176,-3.961440425918839,652,176,-3.966096134682121,648,172,-4.066685653934643
2805,648,172,-4.066685653934643,652,172,-4.06958785128252,648,168,-4.168176880816471
2806,648,168,-4.168176880816471,652,168,-4.169341612866052,648,164,-4.2649977071268035
2807,648,164,-4.2649977071268035,652,164,-4.264527629863598,648,160,-4.358417532063907
2808,652,184,-3.758484226997439,652,180,-3.8612865766655586,648,184,-3.750684071720554
2809,652,184,-3.758484226997439,648,184,-3.750684071720554,648,188,-3.652322065208349
2810,652,184,-3.758484226997439,648,188,-3.652322065208349,652,188,-3.6613226228353883
2811,648,188,-3.652322065208349,648,192,-3.563387270659022,652,188,-3.6613226228353883
2812,648,192,-3.563387270659022,652,192,-3.5732500068494963,652,188,-3.6613226228353883
2813,484,204,-5.233016260056959,484,208,-5.163500857433261,488,208,-5.1325989206785145
2814,596,100,-3.4548825739441305,592,100,-3.399795310287493,596,104,-3.485798606543931
2815,576,100,-3.2192963658866542,580,100,-3.258114794921267,576,96,-3.2025627236570267
2816,632,236,-3.3705543107973743,636,232,-3.3576933770633413,632,232,-3.377761286091397
2817,588,264,-3.4095903297574734,592,264,-3.406555805288804,592,260,-3.455156540413706
2818,580,100,-3.258114794921267,580,96,-3.2404077167613843,576,96,-3.2025627236570267
2819,512,248,-3.9132211126696212,516,252,-3.8029499343888675,516,248,-3.890894995157498
2820,484,152,-4.814392658151615,484,156,-4.90505030234125,488,152,-4.81862681517075
2821,536,264,-3.5037369418586763,540,264,-3.499980847009756,536,260,-3.5843814722761143
2822,648,192,-3.563387270659022,648,196,-3.486777893720858,652,192,-3.5732500068494963
2823,564,264,-3.472251110137476,568,268,-3.388216563806296,568,264,-3.4590315997416274
2824,568,264,-3.4590315997416274,568,268,-3.388216563806296,572,264,-3.446428269560449
2825,572,264,-3.446428269560449,572,268,-3.3784862557598996,576,264,-3.4362068162097517
2826,576,264,-3.4362068162097517,576,268,-3.371926835519399,580,264,-3.42582180765919
2827,580,264,-3.42582180765919,580,268,-3.3682314550029018,584,264,-3.4159348975279102
2828,584,264,-3.4159348975279102,584,268,-3.363450713101973,588,264,-3.4095903297574734
2829,588,264,-3.4095903297574734,588,268,-3.3626981345406928,592,264,-3.406555805288804
2830,564,268,-3.399348536144934,568,268,-3.388216563806296,564,264,-3.472251110137476
2831,564,268,-3.399348536144934,564,264,-3.472251110137476,560,264,-3.485736661720959
2832,564,268,-3.399348536144934,560,264,-3.485736661720959,560,268,-3.4118578779224964
2833,560,264,-3.485736661720959,556,264,-3.4953772956568354,560,268,-3.4118578779224964
2834,556,264,-3.4953772956568354,556,268,-3.4196661732454423,560,268,-3.4118578779224964
2835,552,264,-3.4999923318025226,556,268,-3.4196661732454423,556,264,-3.4953772956568354
2836,640,136,-4.367738975491575,636,132,-4.2979919485270575,636,136,-4.346882263583827
2837,620,116,-3.9539100137358227,616,112,-3.8547248411471515,616,116,-3.904548325657944
2838,552,264,-3.4999923318025226,552,268,-3.422629242047121,556,268,-3.4196661732454423
2839,484,176,-5.300087176302117,480,180,-5.366441613826735,484,180,-5.374484423077735
2840,484,180,-5.374484423077735,480,180,-5.366441613826735,484,184,-5.412342099051225
2841,484,184,-5.412342099051225,480,184,-5.413789948886642,484,188,-5.395691522858594
2842,484,188,-5.395691522858594,480,188,-5.400913386145508,484,192,-5.370928722238012
2843,484,192,-5.370928722238012,480,192,-5.380309062134795,484,196,-5.336305603053953
2844,484,196,-5.336305603053953,480,196,-5.350097077380594,484,200,-5.290555501653369
2845,484,200,-5.290555501653369,480,200,-5.308863433829042,484,204,-5.233016260056959
2846,484,204,-5.233016260056959,480,204,-5.255493139100152,484,208,-5.163500857433261
2847,480,176,-5.289961379253274,480,180,-5.366441613826735,484,176,-5.300087176302117
2848,480,176,-5.289961379253274,484,176,-5.300087176302117,484,172,-5.223330649817095
2849,480,176,-5.289961379253274,484,172,-5.223330649817095,480,172,-5.211699884877439
2850,484,172,-5.223330649817095,484,168,-5.145671570017809,480,172,-5.211699884877439
2851,484,168,-5.145671570017809,480,168,-5.13309972671116,480,172,-5.211699884877439
2852,612,256,-3.4412449522916453,616,252,-3.4421781437374364,612,252,-3.4623148624365494
2853,480,180,-5.366441613826735,480,184,-5.413789948886642,484,184,-5.412342099051225
2854,520,108,-3.410354858898048,516,112,-3.509867686154387,520,112,-3.4510260229364484
2855,648,212,-3.326739108961292,648,208,-3.3453092097672315,644,212,-3.327351971889425
2856,652,192,-3.5732500068494963,648,196,-3.486777893720858,652,196,-3.497138235102236
2857,500,128,-4.072602547724554,496,132,-4.224971342856966,500,132,-4.187286444112674
2858,652,160,-4.356493457971168,648,156,-4.445019305120798,648,160,-4.358417532063907
2859,648,160,-4.358417532063907,648,156,-4.445019305120798,644,156,-4.444162776975968
2860,544,96,-3.1441039069028873,540,100,-3.1630575736319364,544,100,-3.144547717181203
2861,544,100,-3.144547717181203,540,100,-3.1630575736319364,540,104,-3.174547319956084
2862,492,228,-4.594370932537346,496,232,-4.443025687524493,496,228,-4.552487553190722
2863,564,96,-3.1398699304546067,560,96,-3.1308547031831138,560,100,-3.1399121755543615
2864,568,268,-3.388216563806296,572,268,-3.3784862557598996,572,264,-3.446428269560449
2865,552,264,-3.4999923318025226,548,264,-3.5002698706044826,552,268,-3.422629242047121
2866,652,180,-3.8612865766655586,652,176,-3.966096134682121,648,176,-3.961440425918839
2867,484,168,-5.145671570017809,484,164,-5.0676656767147295,480,168,-5.13309972671116
2868,580,100,-3.258114794921267,584,100,-3.3017596178266206,580,96,-3.2404077167613843
2869,480,184,-5.413789948886642,480,188,-5.400913386145508,484,188,-5.395691522858594
2870,648,196,-3.486777893720858,648,200,-3.4244880620106346,652,196,-3.497138235102236
2871,560,96,-3.1308547031831138,556,96,-3.1267940718103575,556,100,-3.1332737384090827
2872,580,96,-3.2404077167613843,584,100,-3.3017596178266206,584,96,-3.2829011526196985
2873,480,188,-5.400913386145508,480,192,-5.380309062134795,484,192,-5.370928722238012
2874,480,168,-5.13309972671116,484,164,-5.0676656767147295,480,164,-5.054643911078936
2875,652,196,-3.497138235102236,648,200,-3.4244880620106346,652,200,-3.434992234167731
2876,572,268,-3.3784862557598996,576,268,-3.371926835519399,576,264,-3.4362068162097517
2877,552,268,-3.422629242047121,548,264,-3.5002698706044826,548,268,-3.421750375913413
2878,652,176,-3.966096134682121,652,172,-4.06958785128252,648,172,-4.066685653934643
2879,488,140,-4.497032408139296,488,144,-4.610859865310246,492,140,-4.486497552370343
2880,492,140,-4.486497552370343,488,144,-4.610859865310246,492,144,-4.601833417867032
2881,488,148,-4.718801843227819,484,152,-4.814392658151615,488,152,-4.81862681517075
2882,648,148,-4.4428274491320465,644,144,-4.4514725104378865,644,148,-4.464736705296679
2883,644,148,-4.464736705296679,644,144,-4.4514725104378865,640,144,-4.443996520685946
2884,640,140,-4.410306714683216,640,136,-4.367738975491575,636,136,-4.346882263583827
2885,600,264,-3.4067599581221937,604,260,-3.4353728686872027,600,260,-3.441240019120268
2886,600,260,-3.441240019120268,604,260,-3.4353728686872027,604,256,-3.4671136542646144
2887,608,256,-3.4544159784225434,612,256,-3.4412449522916453,612,252,-3.4623148624365494
2888,524,260,-3.6057076333444034,528,260,-3.595667918483305,524,256,-3.687553305276517
2889,524,256,-3.687553305276517,528,260,-3.595667918483305,528,256,-3.6780826209249122
2890,532,260,-3.588272632826241,536,264,-3.5037369418586763,536,260,-3.5843814722761143
2891,640,224,-3.3361037140097003,644,220,-3.321137830600231,640,220,-3.331623428527152
2892,644,216,-3.320486514470714,648,212,-3.326739108961292,644,212,-3.327351971889425
2893,644,224,-3.3256059983493858,644,220,-3.321137830600231,640,224,-3.3361037140097003
2894,532,104,-3.237246921444669,528,104,-3.2812299464829104,528,108,-3.3042245819513205
2895,524,108,-3.3549475430636955,520,108,-3.410354858898048,520,112,-3.4510260229364484
2896,532,100,-3.2284013517920735,528,104,-3.2812299464829104,532,104,-3.237246921444669
2897,484,216,-4.9904532678115014,488,220,-4.8529740897783205,488,216,-4.954852462158668
2898,488,216,-4.954852462158668,488,220,-4.8529740897783205,492,220,-4.812711703963676
2899,492,224,-4.704792436977938,492,228,-4.594370932537346,496,228,-4.552487553190722
2900,608,108,-3.6994513684956307,604,104,-3.602353540849032,604,108,-3.6421304456253245
2901,600,104,-3.5434989564438397,596,100,-3.4548825739441305,596,104,-3.485798606543931
2902,608,104,-3.6615621380258094,604,104,-3.602353540849032,608,108,-3.6994513684956307
2903,616,112,-3.8547248411471515,612,108,-3.756373185887754,612,112,-3.8012983246133825
2904,524,104,-3.332076970302558,520,108,-3.410354858898048,524,108,-3.3549475430636955
2905,652,172,-4.06958785128252,652,168,-4.169341612866052,648,168,-4.168176880816471
2906,608,260,-3.4298405961096927,612,256,-3.4412449522916453,608,256,-3.4544159784225434
2907,480,192,-5.380309062134795,480,196,-5.350097077380594,484,196,-5.336305603053953
2908,516,252,-3.8029499343888675,520,256,-3.7004579189815,520,252,-3.785855987123665
2909,480,164,-5.054643911078936,484,164,-5.0676656767147295,484,160,-4.988422873448001
2910,556,96,-3.1267940718103575,552,96,-3.127682400163097,552,100,-3.1317430428915958
2911,496,132,-4.224971342856966,492,136,-4.368167439053907,496,136,-4.34380272180547
2912,548,268,-3.421750375913413,548,264,-3.5002698706044826,544,264,-3.4989204423471305
2913,644,140,-4.425371960574794,640,136,-4.367738975491575,640,140,-4.410306714683216
2914,488,224,-4.745473402081788,492,228,-4.594370932537346,492,224,-4.704792436977938
2915,636,232,-3.3576933770633413,640,228,-3.340330301793983,636,228,-3.3577840777755297
2916,584,96,-3.2829011526196985,584,100,-3.3017596178266206,588,100,-3.349147385930968
2917,652,200,-3.434992234167731,648,200,-3.4244880620106346,648,204,-3.377421123100394
2918,576,268,-3.371926835519399,580,268,-3.3682314550029018,580,264,-3.42582180765919
2919,648,216,-3.319284498161557,648,212,-3.326739108961292,644,216,-3.320486514470714
2920,652,204,-3.3877303948489232,652,200,-3.434992234167731,648,204,-3.377421123100394
2921,480,208,-5.189446835383343,484,212,-5.082213218302346,484,208,-5.163500857433261
2922,484,208,-5.163500857433261,484,212,-5.082213218302346,488,212,-5.048700823853672
2923,600,100,-3.5134281749197407,596,100,-3.4548825739441305,600,104,-3.5434989564438397
2924,588,96,-3.3294787875902685,584,96,-3.2829011526196985,588,100,-3.349147385930968
2925,532,264,-3.5104480071822506,536,264,-3.5037369418586763,532,260,-3.588272632826241
2926,544,268,-3.422036511274254,548,268,-3.421750375913413,544,264,-3.4989204423471305
2927,540,96,-3.1639922951994817,536,100,-3.1912707460689256,540,100,-3.1630575736319364
2928,540,100,-3.1630575736319364,536,100,-3.1912707460689256,536,104,-3.2013978749860623
2929,652,156,-4.414625774032088,648,152,-4.4476744556969,648,156,-4.445019305120798
2930,648,156,-4.445019305120798,648,152,-4.4476744556969,644,152,-4.468768395009606
2931,592,268,-3.365204310333977,596,264,-3.40609614254353,592,264,-3.406555805288804
2932,592,264,-3.406555805288804,596,264,-3.40609614254353,596,260,-3.4476131855046708
2933,484,148,-4.71535775385136,484,152,-4.814392658151615,488,148,-4.718801843227819
2934,480,160,-4.975294052538774,480,164,-5.054643911078936,484,160,-4.988422873448001
2935,508,116,-3.6889110312821782,504,120,-3.8235250518420565,508,120,-3.767682138570272
2936,508,120,-3.767682138570272,504,120,-3.8235250518420565,504,124,-3.917587130866314
2937,504,124,-3.917587130866314,500,124,-3.966690932953556,500,128,-4.072602547724554
2938,500,128,-4.072602547724554,496,128,-4.111297278913985,496,132,-4.224971342856966
2939,496,132,-4.224971342856966,492,132,-4.25098517204802,492,136,-4.368167439053907
2940,508,116,-3.6889110312821782,508,120,-3.767682138570272,512,116,-3.629993607445887
2941,508,116,-3.6889110312821782,512,116,-3.629993607445887,512,112,-3.5688686541663026
2942,504,240,-4.158994926604018,504,244,-4.063459422646995,508,244,-4.0316062666773576
2943,508,244,-4.0316062666773576,508,248,-3.939799786052435,512,248,-3.9132211126696212
2944,512,248,-3.9132211126696212,512,252,-3.8242944142253004,516,252,-3.8029499343888675
2945,516,252,-3.8029499343888675,516,256,-3.717256798565214,520,256,-3.7004579189815
2946,500,240,-4.195388384588218,504,244,-4.063459422646995,504,240,-4.158994926604018
2947,500,240,-4.195388384588218,504,240,-4.158994926604018,500,236,-4.296649394761052
2948,500,240,-4.195388384588218,500,236,-4.296649394761052,496,236,-4.336189549004648
2949,628,124,-4.137777492153877,628,120,-4.084371748067254,624,120,-4.0474820646361955
2950,624,120,-4.0474820646361955,624,116,-3.995346651328066,620,116,-3.9539100137358227
2951,620,116,-3.9539100137358227,620,112,-3.9054599818357394,616,112,-3.8547248411471515
2952,616,112,-3.8547248411471515,616,108,-3.812187768105846,612,108,-3.756373185887754
2953,632,124,-4.168241053147839,628,120,-4.084371748067254,628,124,-4.137777492153877
2954,632,124,-4.168241053147839,628,124,-4.137777492153877,632,128,-4.222271074844078
2955,632,124,-4.168241053147839,632,128,-4.222271074844078,636,128,-4.245605884089111
2956,624,244,-3.407066486164965,628,244,-3.374341697257404,628,240,-3.3852036309662368
2957,628,240,-3.3852036309662368,632,240,-3.359222928771139,632,236,-3.3705543107973743
2958,632,236,-3.3705543107973743,636,236,-3.3524373244067043,636,232,-3.3576933770633413
2959,636,232,-3.3576933770633413,640,232,-3.3413992007883597,640,228,-3.340330301793983
2960,624,248,-3.396556573428923,628,244,-3.374341697257404,624,244,-3.407066486164965
2961,624,248,-3.396556573428923,624,244,-3.407066486164965,620,248,-3.42707077933341
2962,624,248,-3.396556573428923,620,248,-3.42707077933341,620,252,-3.4163637012213055
2963,628,120,-4.084371748067254,624,116,-3.995346651328066,624,120,-4.0474820646361955
2964,480,160,-4.975294052538774,484,160,-4.988422873448001,484,156,-4.90505030234125
2965,636,128,-4.245605884089111,632,128,-4.222271074844078,636,132,-4.2979919485270575
2966,504,120,-3.8235250518420565,500,124,-3.966690932953556,504,124,-3.917587130866314
2967,480,196,-5.350097077380594,480,200,-5.308863433829042,484,200,-5.290555501653369
2968,552,96,-3.127682400163097,548,96,-3.1334012139367013,548,100,-3.1353750101503484
2969,588,96,-3.3294787875902685,588,100,-3.349147385930968,592,100,-3.399795310287493
2970,512,112,-3.5688686541663026,512,116,-3.629993607445887,516,112,-3.509867686154387
2971,580,268,-3.3682314550029018,584,268,-3.363450713101973,584,264,-3.4159348975279102
2972,504,244,-4.063459422646995,508,248,-3.939799786052435,508,244,-4.0316062666773576
